clinic code,clinic name,symptoms,symptom code,main symptom, eng clinic
CL0005,"คลินิกกระดูกและข้อ","บริเวณสะบักซ้ายเจ็บ","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดที่สะบักซ้าย","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","แถวๆสะบักเจ็บ","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงสะบักปวด","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ที่สะบักเจ็บ","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บตรงสะบักข้างซ้าย","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดที่สะบัก","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บตรงสะบักขวา","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดบริเวณสะบักขวา","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงสะบักทั้งสองข้างเจ็บ","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดตรงสะบักซ้าย","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดตรงสะบักทั้งสองข้าง","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดที่สะบักขวา","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงสะบักข้างขวาเจ็บ","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดแถวๆสะบัก","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดบริเวณสะบัก","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บที่สะบักขวา","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บตรงสะบัก","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","บริเวณสะบักปวด","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงสะบักเจ็บ","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","บริเวณสะบักทั้งสองข้างเจ็บ","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บที่สะบัก","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดบริเวณสะบักทั้งสองข้าง","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บบริเวณสะบักขวา","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บแถวๆสะบักทั้งสองข้าง","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดตรงสะบัก","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บบริเวณชายโครงทั้งสองข้าง","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บตรงชายโครงข้างซ้าย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บบริเวณชายโครงหลังออกกำลังกาย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บตรงชายโครงข้างซ้ายหลังออกกำลังกาย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บที่ชายโครง","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บตรงชายโครงขวา","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บแถวๆชายโครงหลังออกกำลังกาย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บที่ชายโครงทั้งสองข้างหลังออกกำลังกาย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บที่ชายโครงข้างซ้ายหลังออกกำลังกาย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บตรงชายโครง","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บตรงชายโครงซ้าย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บที่ชายโครงซ้ายหลังออกกำลังกาย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บแถวๆชายโครงข้างซ้ายหลังออกกำลังกาย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บที่ชายโครงซ้าย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บบริเวณชายโครงข้างซ้าย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บตรงชายโครงข้างขวา","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บแถวๆชายโครงทั้งสองข้าง","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บบริเวณชายโครงทั้งสองข้างหลังออกกำลังกาย","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บบริเวณชายโครง","d0000187","เจ็บชายโครง","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บบริเวณชายโครงข้างซ้ายหลังออกกำลังกาย","d0000187","เจ็บชายโครง","OPD Ortho"
