clinic_code,clinic_name,symptoms,symptom_code,main_symptom,eng_clinic
CL0005,"คลินิกกระดูกและข้อ","7 สัปดาห์ก่อนหน้านี้มีอาการชาแถวๆนิ้วมือทั้งสองข้าง","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือข้างขวาประมาณ 2 วันจะมาพบแพทย์","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาตรงนิ้วมือขวา","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาแถวๆนิ้วมือ","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","9 ชั่วโมงมีอาการชาบริเวณนิ้วมือข้างขวา","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือมีอาการมาประมาณ 2 วันจะมามาโรงพยาบาล","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือทั้งสองข้าง","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","4 เดือนก่อนนี้มีอาการชาแถวๆนิ้วมือ","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาตรงนิ้วมือ","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","5 เดือนก่อนหน้านี้มีอาการชาแถวๆนิ้วมือซ้าย","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาที่นิ้วมือทั้งสองข้าง","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","3 อาทิตย์นี้มีอาการชาตรงนิ้วมือทั้งสองข้าง","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เมื่อ 4 เดือนมีอาการชาที่นิ้วมือ","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือ","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาที่นิ้วมือ","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ที่สะบักทั้งสองข้างเจ็บน่าจะประมาณ 2 วันก่อนมาโรงพยาบาล","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ที่สะบักเจ็บน่าจะเมื่อประมาณ 1 สัปดาห์ก่อนมาโรงพยาบาล","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ราวๆ 2 วันนี้มีอาการเจ็บตรงสะบักทั้งสองข้าง","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เมื่อ 4 ชั่วโมงมีอาการปวดแถวๆสะบัก","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บแถวๆสะบักข้างขวาน่าจะมีอาการมาประมาณ 2 วันก่อนจะมา","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ที่สะบักทั้งสองข้างเจ็บ","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บที่สะบักทั้งสองข้างประมาณ 1 เดือนก่อนมาโรงพยาบาล","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ที่สะบักเจ็บน่าจะราวๆ 7 เดือนก่อน","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","แถวๆสะบักข้างซ้ายปวดเริ่มราวๆ 2 เดือนก่อน","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดตรงสะบักประมาณ 2 เดือน","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","บริเวณสะบักข้างซ้ายเจ็บ","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ประมาณ 4 สัปดาห์นี้มีอาการเจ็บที่สะบัก","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ประมาณ 6 วันก่อนหน้านี้มีอาการเจ็บบริเวณสะบักทั้งสองข้าง","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","7 สัปดาห์มีอาการที่สะบักเจ็บ","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดบริเวณสะบักข้างซ้ายประมาณ 6 อาทิตย์มา","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดบริเวณสะบักทั้งสองข้าง","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงสะบักปวดมีอาการมาประมาณ 6 ชั่วโมง","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดที่สะบักทั้งสองข้าง","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","7 เดือนมีอาการแถวๆสะบักข้างซ้ายเจ็บ","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บตรงสะบักเมื่อราวๆ 6 เดือนพบแพทย์","HP0000782","สะบัก", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","5 อาทิตย์ก่อนนี้มีอาการบริเวณสะบักเจ็บ","HP0000782","สะบัก", "OPD Ortho"
